"","study_sh","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc"
"13","tdecwpc","2002-07-16","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",921,"idexxquantitray","mpn","mpn"
"14","tdecwpc","2003-06-24","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",630,"idexxquantitray","mpn","mpn"
"15","tdecwpc","2003-04-14","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",630,"idexxquantitray","mpn","mpn"
"16","tdecwpc","2003-03-11","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",100,"idexxquantitray","mpn","mpn"
"17","tdecwpc","2003-02-17","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",310,"idexxquantitray","mpn","mpn"
"18","tdecwpc","2001-08-05","ga","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Tennessee","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",2000,"idexxquantitray","mpn","mpn"
"19","tdecwpc","2001-11-12","ga","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Tennessee","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",10,"idexxquantitray","mpn","mpn"
"20","tdecwpc","2002-05-07","ga","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Tennessee","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",180,"idexxquantitray","mpn","mpn"
"21","tdecwpc","2000-07-09","ga","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Mobile Bay","Piedmont","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",133,"idexxquantitray","mpn","mpn"
"22","tdecwpc","2000-06-14","ga","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Mobile Bay","Piedmont","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",2419,"idexxquantitray","mpn","mpn"
"23","tdecwpc","2000-07-10","ga","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Mobile Bay","Piedmont","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",2419,"idexxquantitray","mpn","mpn"
"24","tdecwpc","2000-07-16","ga","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Mobile Bay","Piedmont","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",80,"idexxquantitray","mpn","mpn"
"25","tdecwpc","2000-07-18","ga","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Mobile Bay","Piedmont","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",2419,"idexxquantitray","mpn","mpn"
"26","tdecwpc","2000-06-25","ga","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Mobile Bay","Piedmont","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",387,"idexxquantitray","mpn","mpn"
"27","tdecwpc","2000-07-11","ga","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Mobile Bay","Piedmont","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",411,"idexxquantitray","mpn","mpn"
"28","tdecwpc","2000-06-20","ga","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Mobile Bay","Piedmont","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",150,"idexxquantitray","mpn","mpn"
"29","tdecwpc","2000-06-18","ga","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Mobile Bay","Piedmont","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",1733,"idexxquantitray","mpn","mpn"
"30","tdecwpc","2000-06-27","ga","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Mobile Bay","Piedmont","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",2419,"idexxquantitray","mpn","mpn"
"31","tdecwpc","2000-07-17","ga","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Mobile Bay","Piedmont","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",93,"idexxquantitray","mpn","mpn"
"32","tdecwpc","2001-04-02","ga","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Mobile Bay","Piedmont","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",9870,"idexxquantitray","mpn","mpn"
"33","tdecwpc","2001-01-17","ga","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Mobile Bay","Piedmont","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river",261,"idexxquantitray","mpn","mpn"
"34","tdecwpc","1999-04-27","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Tennessee","Upper East Gulf Coastal Plain","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",2419.2,"idexxquantitray","mpn","mpn"
"35","tdecwpc","1999-07-19","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Tennessee","Upper East Gulf Coastal Plain","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",66.9,"idexxquantitray","mpn","mpn"
"36","tdecwpc","1999-01-19","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Tennessee","Upper East Gulf Coastal Plain","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",48.1,"idexxquantitray","mpn","mpn"
"37","tdecwpc","1999-10-25","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Tennessee","Upper East Gulf Coastal Plain","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",16.9,"idexxquantitray","mpn","mpn"
"38","tdecwpc","2000-05-22","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Tennessee","Upper East Gulf Coastal Plain","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",2419.2,"idexxquantitray","mpn","mpn"
"39","tdecwpc","2000-07-24","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Tennessee","Upper East Gulf Coastal Plain","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",4.1,"idexxquantitray","mpn","mpn"
"40","tdecwpc","2000-10-23","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Tennessee","Upper East Gulf Coastal Plain","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",81.3,"idexxquantitray","mpn","mpn"
"41","tdecwpc","2000-05-30","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Tennessee","Upper East Gulf Coastal Plain","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",15.8,"idexxquantitray","mpn","mpn"
"42","tdecwpc","2001-04-18","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Tennessee","Upper East Gulf Coastal Plain","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",104.3,"idexxquantitray","mpn","mpn"
"43","tdecwpc","2001-01-24","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Tennessee","Upper East Gulf Coastal Plain","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",12,"idexxquantitray","mpn","mpn"
"44","tdecwpc","2001-10-22","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Tennessee","Upper East Gulf Coastal Plain","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",133.3,"idexxquantitray","mpn","mpn"
"45","tdecwpc","2002-01-22","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Tennessee","Upper East Gulf Coastal Plain","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",579.4,"idexxquantitray","mpn","mpn"
"46","tdecwpc","2002-12-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Tennessee","Upper East Gulf Coastal Plain","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",260.2,"idexxquantitray","mpn","mpn"
"47","tdecwpc","2002-04-08","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Tennessee","Upper East Gulf Coastal Plain","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",2419.2,"idexxquantitray","mpn","mpn"
"48","tdecwpc","2002-07-28","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Tennessee","Upper East Gulf Coastal Plain","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",172.3,"idexxquantitray","mpn","mpn"
"49","tdecwpc","1999-09-06","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Delta","Southeast","freshwater","stream","stream","surfacewater","stream/river",53.7,"idexxquantitray","mpn","mpn"
"50","tdecwpc","2000-05-31","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Delta","Southeast","freshwater","stream","stream","surfacewater","stream/river",214.3,"idexxquantitray","mpn","mpn"
"51","tdecwpc","1999-08-10","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Delta","Southeast","freshwater","stream","stream","surfacewater","stream/river",85.7,"idexxquantitray","mpn","mpn"
"52","tdecwpc","1999-06-14","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Delta","Southeast","freshwater","stream","stream","surfacewater","stream/river",30.5,"idexxquantitray","mpn","mpn"
"53","tdecwpc","1999-09-29","mo","West North Central","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Lower Mississippi","Mississippi River Alluvial Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Heartland","Eastern Great Plains","freshwater","river","river","surfacewater","stream/river",62.3,"idexxquantitray","mpn","mpn"
"54","tdecwpc","2002-05-13","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Teays - Old Ohio","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",4,"idexxquantitray","mpn","mpn"
"55","tdecwpc","2006-10-16","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Teays - Old Ohio","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",2419,"idexxquantitray","mpn","mpn"
"56","tdecwpc","2006-07-12","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Teays - Old Ohio","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",14,"idexxquantitray","mpn","mpn"
"57","tdecwpc","2007-10-02","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Teays - Old Ohio","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",7,"idexxquantitray","mpn","mpn"
"58","tdecwpc","2007-10-08","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Teays - Old Ohio","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",1,"idexxquantitray","mpn","mpn"
"59","tdecwpc","2007-04-09","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Teays - Old Ohio","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",31,"idexxquantitray","mpn","mpn"
"60","tdecwpc","2007-10-10","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Teays - Old Ohio","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",3,"idexxquantitray","mpn","mpn"
"61","tdecwpc","2007-09-24","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Teays - Old Ohio","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",6,"idexxquantitray","mpn","mpn"
"62","tdecwpc","2007-01-15","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Teays - Old Ohio","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",1,"idexxquantitray","mpn","mpn"
"63","tdecwpc","1999-04-12","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Tennessee","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",548,"idexxquantitray","mpn","mpn"
"64","tdecwpc","1999-12-06","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Tennessee","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",613,"idexxquantitray","mpn","mpn"
"65","tdecwpc","1999-10-19","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Tennessee","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",1553,"idexxquantitray","mpn","mpn"
"66","tdecwpc","1999-08-24","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Tennessee","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",921,"idexxquantitray","mpn","mpn"
"67","tdecwpc","2001-08-14","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Tennessee","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",1,"idexxquantitray","mpn","mpn"
"68","tdecwpc","2001-12-09","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Tennessee","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",1,"idexxquantitray","mpn","mpn"
"69","tdecwpc","2001-11-13","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Tennessee","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",1,"idexxquantitray","mpn","mpn"
"70","tdecwpc","2002-03-24","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Tennessee","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",2,"idexxquantitray","mpn","mpn"
"71","tdecwpc","2002-05-06","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Tennessee","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",6,"idexxquantitray","mpn","mpn"
"72","tdecwpc","2002-01-14","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Tennessee","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",4,"idexxquantitray","mpn","mpn"
"73","tdecwpc","2002-02-25","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Tennessee","Southern Blue Ridge","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",1,"idexxquantitray","mpn","mpn"
"74","tdecwpc","1999-12-08","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Appalachian Piedmont","Southern Blue Ridge","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",31,"idexxquantitray","mpn","mpn"
"75","tdecwpc","2000-03-13","nc","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Appalachian Piedmont","Southern Blue Ridge","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",214,"idexxquantitray","mpn","mpn"
