"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"11","epar7wqx","batch2_lt100_7323","2015-06-07","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",233,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"12","epar7wqx","batch2_lt100_7322","2015-09-20","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",1732.9,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"13","epar7wqx","batch2_lt100_16549","2015-09-20","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","river","river","surfacewater","stream/river",686.7,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"14","epar7wqx","batch2_lt100_16550","2015-06-07","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","river","river","surfacewater","stream/river",591,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"15","epar7wqx","batch2_lt100_3775","2015-09-20","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",832.9,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"16","epar7wqx","batch2_lt100_3776","2015-06-07","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",882,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"17","epar7wqx","batch2_lt100_16546","2015-06-07","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","river","river","surfacewater","stream/river",1046,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"18","epar7wqx","batch2_lt100_16545","2015-09-20","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","river","river","surfacewater","stream/river",435.2,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"19","epar7wqx","batch2_lt100_7324","2015-09-20","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",340.5,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"20","epar7wqx","batch2_lt100_7325","2015-06-07","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",211,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"21","epar7wqx","batch2_lt100_16547","2015-09-20","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","river","river","surfacewater","stream/river",1139.55,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"22","epar7wqx","batch2_lt100_16548","2015-06-07","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","river","river","surfacewater","stream/river",414,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"23","epar7wqx","batch2_lt100_18630","2010-06-21","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",172.5,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"24","epar7wqx","batch2_lt100_18640","2010-06-16","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",4884,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"25","epar7wqx","batch2_lt100_18645","2010-08-02","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",52,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"26","epar7wqx","batch2_lt100_18647","2010-06-23","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",206.4,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"27","epar7wqx","batch2_lt100_18644","2010-08-17","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",25.3,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"28","epar7wqx","batch2_lt100_18648","2010-08-23","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",228.2,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"29","epar7wqx","batch2_lt100_18622","2010-06-01","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",0,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"30","epar7wqx","batch2_lt100_18649","2010-07-07","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",1616,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"31","epar7wqx","batch2_lt100_18627","2010-05-25","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",63.1,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"32","epar7wqx","batch2_lt100_18651","2010-07-05","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",12670,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"33","epar7wqx","batch2_lt100_18635","2010-06-02","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",2419.6,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"34","epar7wqx","batch2_lt100_12833","2010-10-11","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",1203.3,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"35","epar7wqx","batch2_lt100_12818","2010-08-24","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",0,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"36","epar7wqx","batch2_lt100_12834","2010-06-15","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",1553.1,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"37","epar7wqx","batch2_lt100_1626","2010-06-15","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","pond","pond","surfacewater","pond/lake",7.1,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"38","epar7wqx","batch2_lt100_1637","2010-08-24","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","pond","pond","surfacewater","pond/lake",40.5,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"39","epar7wqx","batch2_lt100_1632","2010-10-11","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","pond","pond","surfacewater","pond/lake",15.6,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"40","epar7wqx","batch2_lt100_15604","2010-06-15","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",1413.6,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"41","epar7wqx","batch2_lt100_15600","2010-10-11","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",52,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"42","epar7wqx","batch2_lt100_15602","2010-08-24","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",141.4,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"43","epar7wqx","batch2_lt100_2851","2010-06-23","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",344.8,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"44","epar7wqx","batch2_lt100_2831","2010-05-25","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",74.3,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"45","epar7wqx","batch2_lt100_2852","2010-08-17","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",435.2,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"46","epar7wqx","batch2_lt100_2829","2010-06-02","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",0,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"47","epar7wqx","batch2_lt100_2849","2010-08-02","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",49.6,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"48","epar7wqx","batch2_lt100_2853","2010-08-23","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",435.2,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"49","epar7wqx","batch2_lt100_2854","2010-07-07","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",2382,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"50","epar7wqx","batch2_lt100_2845","2010-06-16","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",10462,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"51","epar7wqx","batch2_lt100_2839","2010-06-01","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",2419.6,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"52","epar7wqx","batch2_lt100_2856","2010-07-05","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",11980,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"53","epar7wqx","batch2_lt100_2836","2010-06-21","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",307.6,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"54","epar7wqx","batch2_lt100_3701","2010-08-24","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","pond","pond","surfacewater","pond/lake",0,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"55","epar7wqx","batch2_lt100_3720","2010-06-14","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","pond","pond","surfacewater","pond/lake",1203.3,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"56","epar7wqx","batch2_lt100_3711","2010-10-11","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","pond","pond","surfacewater","pond/lake",38.3,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"57","epar7wqx","batch2_lt100_2768","2010-10-11","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","pond","pond","surfacewater","pond/lake",324.5,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"58","epar7wqx","batch2_lt100_2759","2010-06-14","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","pond","pond","surfacewater","pond/lake",0,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"59","epar7wqx","batch2_lt100_2762","2010-08-24","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","pond","pond","surfacewater","pond/lake",78,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"60","epar7wqx","batch2_lt100_2828","2010-10-11","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","pond","pond","surfacewater","pond/lake",1299.7,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"61","epar7wqx","batch2_lt100_2813","2010-06-14","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","pond","pond","surfacewater","pond/lake",0,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"62","epar7wqx","batch2_lt100_2819","2010-08-24","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","pond","pond","surfacewater","pond/lake",42.6,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"63","epar7wqx","batch2_lt100_2789","2010-08-24","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","pond","pond","surfacewater","pond/lake",208.3,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"64","epar7wqx","batch2_lt100_2798","2010-10-11","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","pond","pond","surfacewater","pond/lake",1011.2,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"65","epar7wqx","batch2_lt100_2800","2010-06-14","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","pond","pond","surfacewater","pond/lake",2419.6,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"66","epar7wqx","batch2_lt100_3369","2010-08-24","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",275.5,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"67","epar7wqx","batch2_lt100_3366","2010-10-11","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",0,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"68","epar7wqx","batch2_lt100_3365","2010-06-14","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Central Prairie","Central Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Northern Plains","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",0,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
