"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","ec","ec_methodf","ec_methodm","ec_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"21","hochunkwqx","batch_152261","2015-07-14","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Superior Mixed Forest","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,579.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"22","hochunkwqx","batch_152232","2016-04-26","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Superior Mixed Forest","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,435.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"23","hochunkwqx","batch_152231","2016-07-26","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Superior Mixed Forest","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,387.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"24","hochunkwqx","batch_152229","2016-10-11","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Superior Mixed Forest","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,9.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"25","hochunkwqx","batch_152226","2017-01-22","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Superior Mixed Forest","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,5.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"26","hochunkwqx","batch_152257","2020-04-05","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Superior Mixed Forest","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,5.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"27","hochunkwqx","batch_152259","2020-10-18","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Superior Mixed Forest","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,43.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"28","hochunkwqx","batch_152260","2020-07-05","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Superior Mixed Forest","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,60.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"29","hochunkwqx","batch_152256","2020-01-05","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Superior Mixed Forest","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,4.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"30","hochunkwqx","batch_152223","2021-01-10","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Superior Mixed Forest","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"31","hochunkwqx","batch_152234","2021-07-06","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Superior Mixed Forest","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,613.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"32","hochunkwqx","batch_152230","2021-10-03","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Superior Mixed Forest","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,21.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"33","hochunkwqx","batch_152225","2021-04-06","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Superior Mixed Forest","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,4.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"34","hochunkwqx","batch_136812","2015-07-14","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","river","river","surfacewater","stream/river",NA,435.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"35","hochunkwqx","batch_136810","2015-04-21","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","river","river","surfacewater","stream/river",NA,89.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"36","hochunkwqx","batch_136805","2015-10-14","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","river","river","surfacewater","stream/river",NA,16,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"37","hochunkwqx","batch_136806","2016-01-17","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","river","river","surfacewater","stream/river",NA,18.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"38","hochunkwqx","batch_136807","2020-04-05","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","river","river","surfacewater","stream/river",NA,25.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"39","hochunkwqx","batch_136811","2020-10-18","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","river","river","surfacewater","stream/river",NA,98.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"40","hochunkwqx","batch_136808","2020-01-05","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","river","river","surfacewater","stream/river",NA,48,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"41","hochunkwqx","batch_136809","2020-07-05","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","river","river","surfacewater","stream/river",NA,48.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"42","hochunkwqx","batch_152264","2011-10-18","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,7.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"43","hochunkwqx","batch_152266","2011-04-10","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,18.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"44","hochunkwqx","batch_152271","2011-07-17","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,435.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"45","hochunkwqx","batch_140898","2011-10-18","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,93.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"46","hochunkwqx","batch_140900","2011-07-17","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,165.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"47","hochunkwqx","batch_140892","2011-04-11","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,9.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"48","hochunkwqx","batch_138778","2011-04-10","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,37.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"49","hochunkwqx","batch_138782","2011-10-18","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,98.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"50","hochunkwqx","batch_138784","2011-07-17","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,160.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"51","hochunkwqx","batch_134925","2011-07-18","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,59.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"52","hochunkwqx","batch_134923","2011-04-11","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,26.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"53","hochunkwqx","batch_134921","2011-10-17","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,10.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"54","hochunkwqx","batch_152873","2011-08-09","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,43.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"55","hochunkwqx","batch_152838","2011-12-11","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"56","hochunkwqx","batch_152891","2011-07-17","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,228.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"57","hochunkwqx","batch_152853","2011-05-15","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,3.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"58","hochunkwqx","batch_152868","2011-09-14","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,21.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"59","hochunkwqx","batch_152837","2011-10-17","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"60","hochunkwqx","batch_152849","2011-04-10","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"61","hochunkwqx","batch_152842","2011-11-06","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"62","hochunkwqx","batch_152892","2011-06-06","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,235.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"63","hochunkwqx","batch_136595","2011-05-15","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,17.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"64","hochunkwqx","batch_136621","2011-07-17","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,135.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"65","hochunkwqx","batch_136599","2011-10-17","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,19.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"66","hochunkwqx","batch_136607","2011-09-14","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,45.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"67","hochunkwqx","batch_136611","2011-08-09","wi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Upper Mississippi","Prairie-Forest Border","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Midwest","Midwest","freshwater","stream","stream","surfacewater","stream/river",NA,71.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
