"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc"
"28","alabamacoushattatribetxwqx","batch_45557","2006-09-12","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",61,"idexxquantitray","mpn","mpn"
"29","alabamacoushattatribetxwqx","batch_45459","2006-08-14","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",156,"idexxquantitray","mpn","mpn"
"30","alabamacoushattatribetxwqx","batch_45532","2006-05-08","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",0,"idexxquantitray","mpn","mpn"
"31","alabamacoushattatribetxwqx","batch_45610","2006-08-14","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",156,"idexxquantitray","mpn","mpn"
"32","alabamacoushattatribetxwqx","batch_45603","2006-10-30","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",132,"idexxquantitray","mpn","mpn"
"33","alabamacoushattatribetxwqx","batch_46319","2006-07-10","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",98,"idexxquantitray","mpn","mpn"
"34","alabamacoushattatribetxwqx","batch_46403","2006-05-10","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",380,"idexxquantitray","mpn","mpn"
"35","alabamacoushattatribetxwqx","batch_46466","2006-09-13","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",100,"idexxquantitray","mpn","mpn"
"36","alabamacoushattatribetxwqx","batch_46444","2006-08-16","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",31,"idexxquantitray","mpn","mpn"
"37","alabamacoushattatribetxwqx","batch_46485","2006-06-12","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",142,"idexxquantitray","mpn","mpn"
"38","alabamacoushattatribetxwqx","batch_46564","2006-10-24","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",529,"idexxquantitray","mpn","mpn"
"39","alabamacoushattatribetxwqx","batch_46300","2006-08-16","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",31,"idexxquantitray","mpn","mpn"
"40","alabamacoushattatribetxwqx","batch_46322","2006-09-13","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",100,"idexxquantitray","mpn","mpn"
"41","alabamacoushattatribetxwqx","batch_46340","2006-06-12","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",142,"idexxquantitray","mpn","mpn"
"42","alabamacoushattatribetxwqx","batch_46463","2006-07-10","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",98,"idexxquantitray","mpn","mpn"
"43","alabamacoushattatribetxwqx","batch_46547","2006-05-10","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",380,"idexxquantitray","mpn","mpn"
"44","alabamacoushattatribetxwqx","batch_46420","2006-10-24","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",529,"idexxquantitray","mpn","mpn"
"45","alabamacoushattatribetxwqx","batch_99652","2006-07-11","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",1679,"idexxquantitray","mpn","mpn"
"46","alabamacoushattatribetxwqx","batch_99573","2006-11-20","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",121,"idexxquantitray","mpn","mpn"
"47","alabamacoushattatribetxwqx","batch_99585","2006-12-19","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",292,"idexxquantitray","mpn","mpn"
"48","alabamacoushattatribetxwqx","batch_99656","2006-05-10","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",4500,"idexxquantitray","mpn","mpn"
"49","alabamacoushattatribetxwqx","batch_99635","2006-12-19","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",292,"idexxquantitray","mpn","mpn"
"50","alabamacoushattatribetxwqx","batch_99623","2006-11-20","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",121,"idexxquantitray","mpn","mpn"
"51","alabamacoushattatribetxwqx","batch_99606","2006-05-10","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",4500,"idexxquantitray","mpn","mpn"
"52","alabamacoushattatribetxwqx","batch_99602","2006-07-11","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",1679,"idexxquantitray","mpn","mpn"
"53","alabamacoushattatribetxwqx","batch_45944","2006-10-29","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",259,"idexxquantitray","mpn","mpn"
"54","alabamacoushattatribetxwqx","batch_45837","2006-05-08","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",0,"idexxquantitray","mpn","mpn"
"55","alabamacoushattatribetxwqx","batch_45952","2006-09-12","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",309,"idexxquantitray","mpn","mpn"
"56","alabamacoushattatribetxwqx","batch_45748","2006-11-20","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",121,"idexxquantitray","mpn","mpn"
"57","alabamacoushattatribetxwqx","batch_45682","2006-05-08","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",0,"idexxquantitray","mpn","mpn"
"58","alabamacoushattatribetxwqx","batch_45972","2006-06-13","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",980,"idexxquantitray","mpn","mpn"
"59","alabamacoushattatribetxwqx","batch_45751","2006-07-11","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",131,"idexxquantitray","mpn","mpn"
"60","alabamacoushattatribetxwqx","batch_45964","2006-12-18","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",605,"idexxquantitray","mpn","mpn"
"61","alabamacoushattatribetxwqx","batch_45871","2006-08-14","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",74,"idexxquantitray","mpn","mpn"
"62","alabamacoushattatribetxwqx","batch_45790","2006-10-29","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",259,"idexxquantitray","mpn","mpn"
"63","alabamacoushattatribetxwqx","batch_45906","2006-07-11","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",131,"idexxquantitray","mpn","mpn"
"64","alabamacoushattatribetxwqx","batch_45810","2006-12-18","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",605,"idexxquantitray","mpn","mpn"
"65","alabamacoushattatribetxwqx","batch_45798","2006-09-12","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",309,"idexxquantitray","mpn","mpn"
"66","alabamacoushattatribetxwqx","batch_45717","2006-08-14","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",74,"idexxquantitray","mpn","mpn"
"67","alabamacoushattatribetxwqx","batch_45818","2006-06-13","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",980,"idexxquantitray","mpn","mpn"
"68","alabamacoushattatribetxwqx","batch_45902","2006-11-20","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",121,"idexxquantitray","mpn","mpn"
"69","alabamacoushattatribetxwqx","batch_45993","2006-07-11","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",20,"idexxquantitray","mpn","mpn"
"70","alabamacoushattatribetxwqx","batch_46285","2006-05-09","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",609,"idexxquantitray","mpn","mpn"
"71","alabamacoushattatribetxwqx","batch_46162","2006-08-14","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",52,"idexxquantitray","mpn","mpn"
"72","alabamacoushattatribetxwqx","batch_46130","2006-05-09","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",609,"idexxquantitray","mpn","mpn"
"73","alabamacoushattatribetxwqx","batch_46132","2006-12-18","tx","West South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Sabine - Galveston","West Gulf Coastal Plain","temperate coastal rivers","Temperate Conifer Forests","Texas-Gulf Region","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",905,"idexxquantitray","mpn","mpn"
