"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc","fc","fc_methodf","fc_methodm","fc_methodc"
"21","21mswqwqx","batchb_122158","2009-01-12","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",140,"mColiBlue","membranefiltration","membranefiltration",NA,NA,NA,NA
"22","21mswqwqx","batchb_122197","2009-12-20","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",100,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"23","21mswqwqx","batchb_122190","2009-06-03","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",113,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"24","21mswqwqx","batchb_30802","2010-01-18","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",150,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"25","21mswqwqx","batchb_30769","2010-01-12","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",40,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"26","21mswqwqx","batchb_30789","2010-01-10","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",75,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"27","21mswqwqx","batchb_30780","2010-01-03","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",40,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"28","21mswqwqx","batchb_122141","2010-01-12","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",58,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"29","21mswqwqx","batchb_122170","2010-01-10","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",78,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"30","21mswqwqx","batchb_122135","2010-01-03","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",58,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"31","21mswqwqx","batchb_122207","2010-01-18","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",350,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"32","21mswqwqx","batchb_30801","2011-06-06","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",53,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"33","21mswqwqx","batchb_30843","2011-01-03","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",160,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"34","21mswqwqx","batchb_30774","2011-02-07","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",62,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"35","21mswqwqx","batchb_30796","2011-06-13","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",31,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"36","21mswqwqx","batchb_30770","2011-02-15","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",44,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"37","21mswqwqx","batchb_30771","2011-06-15","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",30,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"38","21mswqwqx","batchb_30786","2011-06-20","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",68,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"39","21mswqwqx","batchb_30779","2011-02-13","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",37,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"40","21mswqwqx","batchb_30859","2011-01-19","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",6400,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"41","21mswqwqx","batchb_30860","2011-01-05","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",2667,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"42","21mswqwqx","batchb_30856","2011-01-26","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",620,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"43","21mswqwqx","batchb_30858","2011-02-02","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",720,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"44","21mswqwqx","batchb_30792","2011-06-01","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",70,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"45","21mswqwqx","batchb_30816","2011-12-19","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",103,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"46","21mswqwqx","batchb_30793","2011-06-22","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",90,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"47","21mswqwqx","batchb_122172","2011-06-15","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",95,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"48","21mswqwqx","batchb_122171","2011-06-13","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",80,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"49","21mswqwqx","batchb_122166","2011-01-03","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",60,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"50","21mswqwqx","batchb_122130","2011-02-13","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",33,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"51","21mswqwqx","batchb_122223","2011-01-19","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",667,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"52","21mswqwqx","batchb_122160","2011-12-19","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",80,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"53","21mswqwqx","batchb_122164","2011-06-06","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",53,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"54","21mswqwqx","batchb_122221","2011-02-02","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",1360,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"55","21mswqwqx","batchb_122165","2011-06-01","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",77,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"56","21mswqwqx","batchb_122222","2011-01-26","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",2100,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"57","21mswqwqx","batchb_122131","2011-02-15","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",29,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"58","21mswqwqx","batchb_122154","2011-02-07","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",88,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"59","21mswqwqx","batchb_122203","2011-06-22","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",90,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"60","21mswqwqx","batchb_122143","2011-06-20","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",53,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"61","21mswqwqx","batchb_122209","2011-01-05","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",150,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"62","21mswqwqx","batchb_30834","2012-01-16","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",110,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"63","21mswqwqx","batchb_30809","2012-06-13","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",143,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"64","21mswqwqx","batchb_30800","2012-01-02","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",97,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"65","21mswqwqx","batchb_30839","2012-06-04","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",127,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"66","21mswqwqx","batchb_30862","2012-01-11","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",5933,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"67","21mswqwqx","batchb_30803","2012-01-30","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",170,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"68","21mswqwqx","batchb_30861","2012-01-23","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",2800,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"69","21mswqwqx","batchb_30807","2012-06-20","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",80,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
"70","21mswqwqx","batchb_30838","2012-06-25","ms","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Lower Mississippi Region","Delta","Southeast","freshwater","river","river","surfacewater","stream/river",120,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA
