"","study_sh","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc","fc","fc_methodf","fc_methodm","fc_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"13","usgsca","2016-10-31","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"14","usgsca","2016-09-26","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"15","usgsca","2017-11-13","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"16","usgsca","2017-08-20","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"17","usgsca","2017-11-13","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"18","usgsca","2008-06-09","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"19","usgsca","2008-06-10","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"20","usgsca","2008-06-10","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"21","usgsca","2010-09-15","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"22","usgsca","2010-09-12","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"23","usgsca","2010-09-19","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"24","usgsca","2010-10-11","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"25","usgsca","2010-10-04","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"26","usgsca","2010-09-12","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"27","usgsca","2010-10-06","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"28","usgsca","2010-10-03","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"29","usgsca","2010-10-04","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"30","usgsca","2010-09-19","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"31","usgsca","2010-10-05","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"32","usgsca","2010-10-05","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"33","usgsca","2010-09-14","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"34","usgsca","2010-09-15","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"35","usgsca","2016-08-23","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"36","usgsca","2016-09-14","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"37","usgsca","2016-09-14","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"38","usgsca","2019-08-18","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"39","usgsca","2019-08-19","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"40","usgsca","2019-07-21","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"41","usgsca","2019-07-21","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"42","usgsca","2009-07-22","ca","Pacific","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","Sacramento - San Joaquin","Great Central Valley","temperate coastal rivers","Mediterranean Forests, Woodlands and Scrub","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"43","usgsca","2009-08-24","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"44","usgsca","2009-08-25","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"45","usgsca","2009-09-15","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"46","usgsca","2009-09-13","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"47","usgsca","2009-09-14","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"48","usgsca","2010-10-17","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","spring","stream","surfacewater","stream/river",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"49","usgsca","2010-10-31","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"50","usgsca","2020-08-24","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"51","usgsca","2020-08-23","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"52","usgsca","2020-08-23","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","groundwater","groundwater","groundwater","groundwater",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"53","usgsca","2010-07-11","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Sacramento - San Joaquin","Sierra Nevada","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",14,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"54","usgsca","2010-08-01","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Sacramento - San Joaquin","Sierra Nevada","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",2,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"55","usgsca","2010-10-03","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Sacramento - San Joaquin","Sierra Nevada","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",4,"sm9222g","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"56","usgsca","2010-09-27","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Sacramento - San Joaquin","Sierra Nevada","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",4,"sm9222g","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"57","usgsca","2010-07-18","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Sacramento - San Joaquin","Sierra Nevada","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",3,"sm9222g","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"58","usgsca","2010-05-31","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Sacramento - San Joaquin","Sierra Nevada","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",0.5,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"59","usgsca","2010-07-11","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Sacramento - San Joaquin","Sierra Nevada","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",10,"sm9222g","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"60","usgsca","2010-07-25","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Sacramento - San Joaquin","Sierra Nevada","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",6,"sm9222g","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"61","usgsca","2010-07-18","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Sacramento - San Joaquin","Sierra Nevada","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",10,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"62","usgsca","2010-09-12","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Sacramento - San Joaquin","Sierra Nevada","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",1,"sm9222g","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"63","usgsca","2010-08-01","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Sacramento - San Joaquin","Sierra Nevada","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",2,"sm9222g","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"64","usgsca","2010-09-19","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Sacramento - San Joaquin","Sierra Nevada","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",1,"sm9222g","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"65","usgsca","2010-05-31","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Sacramento - San Joaquin","Sierra Nevada","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",0.5,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"66","usgsca","2010-08-01","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Sacramento - San Joaquin","Sierra Nevada","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",0.5,"epa1603","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"67","usgsca","2010-09-19","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Sacramento - San Joaquin","Sierra Nevada","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",2,"sm9222g","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"68","usgsca","2010-10-03","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Sacramento - San Joaquin","Sierra Nevada","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",0.5,"sm9222g","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"69","usgsca","2010-09-27","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Sacramento - San Joaquin","Sierra Nevada","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",6,"sm9222g","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
