"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc"
"11","srmtwrpwqx","batch_53041","2008-07-09","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",480,"idexxquantitray","mpn","mpn"
"12","srmtwrpwqx","batch_53021","2008-07-21","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",200,"idexxquantitray","mpn","mpn"
"13","srmtwrpwqx","batch_53008","2008-07-27","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",160,"idexxquantitray","mpn","mpn"
"14","srmtwrpwqx","batch_52835","2008-08-04","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",40,"idexxquantitray","mpn","mpn"
"15","srmtwrpwqx","batch_53009","2008-07-27","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",160,"idexxquantitray","mpn","mpn"
"16","srmtwrpwqx","batch_53006","2008-07-27","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",150,"idexxquantitray","mpn","mpn"
"17","srmtwrpwqx","batch_52872","2008-08-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",48,"idexxquantitray","mpn","mpn"
"18","srmtwrpwqx","batch_52880","2008-08-04","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",52,"idexxquantitray","mpn","mpn"
"19","srmtwrpwqx","batch_53011","2008-07-27","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",170,"idexxquantitray","mpn","mpn"
"20","srmtwrpwqx","batch_53036","2008-07-09","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",420,"idexxquantitray","mpn","mpn"
"21","srmtwrpwqx","batch_52882","2008-09-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",52,"idexxquantitray","mpn","mpn"
"22","srmtwrpwqx","batch_52881","2008-09-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",52,"idexxquantitray","mpn","mpn"
"23","srmtwrpwqx","batch_53002","2008-07-27","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",140,"idexxquantitray","mpn","mpn"
"24","srmtwrpwqx","batch_52926","2008-08-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",68,"idexxquantitray","mpn","mpn"
"25","srmtwrpwqx","batch_52940","2008-08-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",72,"idexxquantitray","mpn","mpn"
"26","srmtwrpwqx","batch_52898","2008-08-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",56,"idexxquantitray","mpn","mpn"
"27","srmtwrpwqx","batch_52986","2008-09-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",100,"idexxquantitray","mpn","mpn"
"28","srmtwrpwqx","batch_52927","2008-08-04","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",68,"idexxquantitray","mpn","mpn"
"29","srmtwrpwqx","batch_52994","2008-07-27","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",110,"idexxquantitray","mpn","mpn"
"30","srmtwrpwqx","batch_52953","2008-08-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",80,"idexxquantitray","mpn","mpn"
"31","srmtwrpwqx","batch_52939","2008-08-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",72,"idexxquantitray","mpn","mpn"
"32","srmtwrpwqx","batch_52987","2008-07-27","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",100,"idexxquantitray","mpn","mpn"
"33","srmtwrpwqx","batch_52973","2008-08-04","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",92,"idexxquantitray","mpn","mpn"
"34","srmtwrpwqx","batch_52854","2008-08-04","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",44,"idexxquantitray","mpn","mpn"
"35","srmtwrpwqx","batch_52853","2008-09-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",44,"idexxquantitray","mpn","mpn"
"36","srmtwrpwqx","batch_52997","2008-09-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",120,"idexxquantitray","mpn","mpn"
"37","srmtwrpwqx","batch_52795","2008-08-04","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",32,"idexxquantitray","mpn","mpn"
"38","srmtwrpwqx","batch_52993","2008-08-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",110,"idexxquantitray","mpn","mpn"
"39","srmtwrpwqx","batch_52972","2008-09-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",92,"idexxquantitray","mpn","mpn"
"40","srmtwrpwqx","batch_52897","2008-09-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",56,"idexxquantitray","mpn","mpn"
"41","srmtwrpwqx","batch_52999","2008-07-21","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",130,"idexxquantitray","mpn","mpn"
"42","srmtwrpwqx","batch_52976","2008-08-04","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",96,"idexxquantitray","mpn","mpn"
"43","srmtwrpwqx","batch_52699","2008-08-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",140,"idexxquantitray","mpn","mpn"
"44","srmtwrpwqx","batch_52574","2008-09-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",44,"idexxquantitray","mpn","mpn"
"45","srmtwrpwqx","batch_52677","2008-07-27","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",100,"idexxquantitray","mpn","mpn"
"46","srmtwrpwqx","batch_52691","2008-07-27","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",120,"idexxquantitray","mpn","mpn"
"47","srmtwrpwqx","batch_52679","2008-07-27","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",100,"idexxquantitray","mpn","mpn"
"48","srmtwrpwqx","batch_52554","2008-09-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",36,"idexxquantitray","mpn","mpn"
"49","srmtwrpwqx","batch_52680","2008-08-04","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",100,"idexxquantitray","mpn","mpn"
"50","srmtwrpwqx","batch_52695","2008-08-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",130,"idexxquantitray","mpn","mpn"
"51","srmtwrpwqx","batch_52694","2008-07-09","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",130,"idexxquantitray","mpn","mpn"
"52","srmtwrpwqx","batch_52704","2008-07-09","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",150,"idexxquantitray","mpn","mpn"
"53","srmtwrpwqx","batch_52644","2008-07-21","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",80,"idexxquantitray","mpn","mpn"
"54","srmtwrpwqx","batch_52690","2008-08-04","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",120,"idexxquantitray","mpn","mpn"
"55","srmtwrpwqx","batch_52490","2008-09-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",20,"idexxquantitray","mpn","mpn"
"56","srmtwrpwqx","batch_52701","2008-08-04","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",140,"idexxquantitray","mpn","mpn"
"57","srmtwrpwqx","batch_52685","2008-07-27","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",110,"idexxquantitray","mpn","mpn"
"58","srmtwrpwqx","batch_52706","2008-08-04","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",150,"idexxquantitray","mpn","mpn"
"59","srmtwrpwqx","batch_52705","2008-08-04","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",150,"idexxquantitray","mpn","mpn"
"60","srmtwrpwqx","batch_52700","2008-08-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",140,"idexxquantitray","mpn","mpn"
"61","srmtwrpwqx","batch_52678","2008-08-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",100,"idexxquantitray","mpn","mpn"
"62","srmtwrpwqx","batch_52596","2008-07-21","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",52,"idexxquantitray","mpn","mpn"
"63","srmtwrpwqx","batch_52512","2008-07-21","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",28,"idexxquantitray","mpn","mpn"
"64","srmtwrpwqx","batch_52513","2008-09-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",28,"idexxquantitray","mpn","mpn"
"65","srmtwrpwqx","batch_52665","2008-07-21","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",92,"idexxquantitray","mpn","mpn"
"66","srmtwrpwqx","batch_52623","2008-09-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",68,"idexxquantitray","mpn","mpn"
"67","srmtwrpwqx","batch_52645","2008-07-21","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",80,"idexxquantitray","mpn","mpn"
"68","srmtwrpwqx","batch_52651","2008-07-27","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",84,"idexxquantitray","mpn","mpn"
"69","srmtwrpwqx","batch_52715","2008-07-09","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",290,"idexxquantitray","mpn","mpn"
"70","srmtwrpwqx","batch_52712","2008-07-09","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",190,"idexxquantitray","mpn","mpn"
"71","srmtwrpwqx","batch_52714","2008-07-09","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",260,"idexxquantitray","mpn","mpn"
"72","srmtwrpwqx","batch_52711","2008-08-17","ny","Middle Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river",190,"idexxquantitray","mpn","mpn"
"73","srmtwrpwqx","batch_86896","2008-07-09","de","South Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",4,"idexxquantitray","mpn","mpn"
"74","srmtwrpwqx","batch_86895","2008-07-09","de","South Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",4,"idexxquantitray","mpn","mpn"
"75","srmtwrpwqx","batch_86897","2008-07-27","de","South Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",4,"idexxquantitray","mpn","mpn"
"76","srmtwrpwqx","batch_86880","2008-08-04","de","South Atlantic","NORTHERN FORESTS","ATLANTIC HIGHLANDS","St.Lawrence","Northern Appalachian / Acadian","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",2,"idexxquantitray","mpn","mpn"
