"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","ec","ec_methodf","ec_methodm","ec_methodc"
"11","crkwqx","batchf_177050","2015-09-25","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",2,"idexxquantitray","mpn","mpn"
"12","crkwqx","batchf_177049","2015-10-23","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",2,"idexxquantitray","mpn","mpn"
"13","crkwqx","batchf_177047","2015-05-07","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",0.5,"idexxquantitray","mpn","mpn"
"14","crkwqx","batchf_177046","2015-06-12","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",0.5,"idexxquantitray","mpn","mpn"
"15","crkwqx","batchf_200390","2016-09-22","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",4.1,"idexxquantitray","mpn","mpn"
"16","crkwqx","batchf_200399","2016-05-18","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",8.5,"idexxquantitray","mpn","mpn"
"17","crkwqx","batchf_200392","2016-06-02","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",5.2,"idexxquantitray","mpn","mpn"
"18","crkwqx","batchf_200396","2016-06-17","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",7.4,"idexxquantitray","mpn","mpn"
"19","crkwqx","batchf_200386","2016-09-09","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",3.1,"idexxquantitray","mpn","mpn"
"20","crkwqx","batchf_200391","2016-07-08","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",4.1,"idexxquantitray","mpn","mpn"
"21","crkwqx","batchf_200402","2016-08-18","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",12.2,"idexxquantitray","mpn","mpn"
"22","crkwqx","batchf_200405","2016-07-29","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",18.7,"idexxquantitray","mpn","mpn"
"23","crkwqx","batchf_200404","2016-08-11","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",16.9,"idexxquantitray","mpn","mpn"
"24","crkwqx","batchf_177057","2016-09-09","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",4,"idexxquantitray","mpn","mpn"
"25","crkwqx","batchf_177061","2016-05-02","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",5.2,"idexxquantitray","mpn","mpn"
"26","crkwqx","batchf_177054","2016-07-08","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",3.1,"idexxquantitray","mpn","mpn"
"27","crkwqx","batchf_177068","2016-06-02","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",8.5,"idexxquantitray","mpn","mpn"
"28","crkwqx","batchf_177070","2016-08-11","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",10.8,"idexxquantitray","mpn","mpn"
"29","crkwqx","batchf_177059","2016-08-18","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",4.1,"idexxquantitray","mpn","mpn"
"30","crkwqx","batchf_177058","2016-05-18","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",4.1,"idexxquantitray","mpn","mpn"
"31","crkwqx","batchf_177067","2016-07-29","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",7.4,"idexxquantitray","mpn","mpn"
"32","crkwqx","batchf_177045","2016-06-17","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",0.5,"idexxquantitray","mpn","mpn"
"33","crkwqx","batchf_177051","2016-09-22","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",3,"idexxquantitray","mpn","mpn"
"34","crkwqx","batchf_200407","2017-08-26","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",28.5,"idexxquantitray","mpn","mpn"
"35","crkwqx","batchf_200393","2017-06-16","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",5.2,"idexxquantitray","mpn","mpn"
"36","crkwqx","batchf_200400","2017-09-30","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",11.8,"idexxquantitray","mpn","mpn"
"37","crkwqx","batchf_200387","2017-09-10","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",3.1,"idexxquantitray","mpn","mpn"
"38","crkwqx","batchf_200410","2017-06-25","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",53.8,"idexxquantitray","mpn","mpn"
"39","crkwqx","batchf_200409","2017-07-21","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",42.2,"idexxquantitray","mpn","mpn"
"40","crkwqx","batchf_200408","2017-07-08","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",30.5,"idexxquantitray","mpn","mpn"
"41","crkwqx","batchf_200403","2017-08-05","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",13.5,"idexxquantitray","mpn","mpn"
"42","crkwqx","batchf_177085","2017-07-21","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",41.6,"idexxquantitray","mpn","mpn"
"43","crkwqx","batchf_177076","2017-08-05","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",14.8,"idexxquantitray","mpn","mpn"
"44","crkwqx","batchf_177072","2017-06-16","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",11.9,"idexxquantitray","mpn","mpn"
"45","crkwqx","batchf_177075","2017-07-08","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",14.6,"idexxquantitray","mpn","mpn"
"46","crkwqx","batchf_177080","2017-08-26","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",23,"idexxquantitray","mpn","mpn"
"47","crkwqx","batchf_177071","2017-06-25","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",10.8,"idexxquantitray","mpn","mpn"
"48","crkwqx","batchf_177066","2017-09-30","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",6.85,"idexxquantitray","mpn","mpn"
"49","crkwqx","batchf_177064","2017-09-10","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",6.3,"idexxquantitray","mpn","mpn"
"50","crkwqx","batchf_200394","2018-05-22","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",5.2,"idexxquantitray","mpn","mpn"
"51","crkwqx","batchf_200383","2018-08-25","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",2,"idexxquantitray","mpn","mpn"
"52","crkwqx","batchf_200401","2018-06-02","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",12,"idexxquantitray","mpn","mpn"
"53","crkwqx","batchf_200406","2018-08-10","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",24.6,"idexxquantitray","mpn","mpn"
"54","crkwqx","batchf_200382","2018-06-22","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",0.5,"idexxquantitray","mpn","mpn"
"55","crkwqx","batchf_200397","2018-09-21","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",7.4,"idexxquantitray","mpn","mpn"
"56","crkwqx","batchf_177056","2018-06-22","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",3.1,"idexxquantitray","mpn","mpn"
"57","crkwqx","batchf_177060","2018-05-22","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",4.1,"idexxquantitray","mpn","mpn"
"58","crkwqx","batchf_177065","2018-09-21","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",6.3,"idexxquantitray","mpn","mpn"
"59","crkwqx","batchf_177074","2018-06-02","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",14.5,"idexxquantitray","mpn","mpn"
"60","crkwqx","batchf_177084","2018-08-10","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",36.8,"idexxquantitray","mpn","mpn"
"61","crkwqx","batchf_177052","2018-08-25","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",3,"idexxquantitray","mpn","mpn"
"62","crkwqx","batchf_200395","2019-09-08","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",6.3,"idexxquantitray","mpn","mpn"
"63","crkwqx","batchf_200388","2019-06-20","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",4.1,"idexxquantitray","mpn","mpn"
"64","crkwqx","batchf_200398","2019-08-19","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",8.4,"idexxquantitray","mpn","mpn"
"65","crkwqx","batchf_200384","2019-08-05","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",3.1,"idexxquantitray","mpn","mpn"
"66","crkwqx","batchf_200381","2019-07-23","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",0.5,"idexxquantitray","mpn","mpn"
"67","crkwqx","batchf_200389","2019-06-03","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",4.1,"idexxquantitray","mpn","mpn"
"68","crkwqx","batchf_200385","2019-07-08","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",3.1,"idexxquantitray","mpn","mpn"
"69","crkwqx","batchf_177073","2019-06-20","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",12.1,"idexxquantitray","mpn","mpn"
"70","crkwqx","batchf_177082","2019-08-05","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",32.3,"idexxquantitray","mpn","mpn"
"71","crkwqx","batchf_177069","2019-09-08","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",8.6,"idexxquantitray","mpn","mpn"
"72","crkwqx","batchf_177081","2019-07-08","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",28.8,"idexxquantitray","mpn","mpn"
"73","crkwqx","batchf_177063","2019-07-23","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",6.3,"idexxquantitray","mpn","mpn"
"74","crkwqx","batchf_177086","2019-08-19","or","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Columbia Unglaciated","Pacific Northwest Coast","temperate floodplain rivers and wetlands","Temperate Conifer Forests","Pacific Northwest Region","Northwest Region","Pacific Northwest","freshwater","river","river","surfacewater","stream/river","grabsample",112.6,"idexxquantitray","mpn","mpn"
