"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","ec","ec_methodf","ec_methodm","ec_methodc"
"11","21pabch","batchf_188114","2008-06-15","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",252,"epa1603","membranefiltration","membranefiltration"
"12","21pabch","batchf_193224","2008-06-10","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",330,"epa1603","membranefiltration","membranefiltration"
"13","21pabch","batchf_188113","2008-06-07","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",236,"epa1603","membranefiltration","membranefiltration"
"14","21pabch","batchf_188109","2008-08-09","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",136,"epa1603","membranefiltration","membranefiltration"
"15","21pabch","batchf_188104","2008-06-22","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",48,"epa1603","membranefiltration","membranefiltration"
"16","21pabch","batchf_184907","2008-07-12","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",136,"epa1603","membranefiltration","membranefiltration"
"17","21pabch","batchf_188095","2008-06-08","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",24,"epa1603","membranefiltration","membranefiltration"
"18","21pabch","batchf_193171","2008-06-08","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",18,"epa1603","membranefiltration","membranefiltration"
"19","21pabch","batchf_193209","2008-08-16","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",60,"epa1603","membranefiltration","membranefiltration"
"20","21pabch","batchf_193225","2008-07-19","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",560,"epa1603","membranefiltration","membranefiltration"
"21","21pabch","batchf_184910","2008-06-15","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",180,"epa1603","membranefiltration","membranefiltration"
"22","21pabch","batchf_188091","2008-08-23","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",4,"epa1603","membranefiltration","membranefiltration"
"23","21pabch","batchf_188116","2008-07-13","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",300,"epa1603","membranefiltration","membranefiltration"
"24","21pabch","batchf_193204","2008-06-22","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",26,"epa1603","membranefiltration","membranefiltration"
"25","21pabch","batchf_188088","2008-05-19","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",2,"epa1603","membranefiltration","membranefiltration"
"26","21pabch","batchf_188107","2008-06-21","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",80,"epa1603","membranefiltration","membranefiltration"
"27","21pabch","batchf_193222","2008-07-13","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",232,"epa1603","membranefiltration","membranefiltration"
"28","21pabch","batchf_188115","2008-07-23","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",270,"epa1603","membranefiltration","membranefiltration"
"29","21pabch","batchf_193162","2008-06-01","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",2,"epa1603","membranefiltration","membranefiltration"
"30","21pabch","batchf_184890","2008-08-30","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",8,"epa1603","membranefiltration","membranefiltration"
"31","21pabch","batchf_184900","2008-07-27","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",60,"epa1603","membranefiltration","membranefiltration"
"32","21pabch","batchf_188120","2008-07-19","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",1330,"epa1603","membranefiltration","membranefiltration"
"33","21pabch","batchf_193208","2008-08-23","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",52,"epa1603","membranefiltration","membranefiltration"
"34","21pabch","batchf_193223","2008-06-07","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",270,"epa1603","membranefiltration","membranefiltration"
"35","21pabch","batchf_188090","2008-05-25","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",4,"epa1603","membranefiltration","membranefiltration"
"36","21pabch","batchf_188092","2008-06-01","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",12,"epa1603","membranefiltration","membranefiltration"
"37","21pabch","batchf_193177","2008-08-16","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",60,"epa1603","membranefiltration","membranefiltration"
"38","21pabch","batchf_188102","2008-07-25","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",36,"epa1603","membranefiltration","membranefiltration"
"39","21pabch","batchf_184878","2008-07-23","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",281.3333333,"epa1603","membranefiltration","membranefiltration"
"40","21pabch","batchf_193219","2008-08-17","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",160,"epa1603","membranefiltration","membranefiltration"
"41","21pabch","batchf_188103","2008-08-16","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",48,"epa1603","membranefiltration","membranefiltration"
"42","21pabch","batchf_188111","2008-08-17","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",188,"epa1603","membranefiltration","membranefiltration"
"43","21pabch","batchf_184901","2008-07-21","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",68,"epa1603","membranefiltration","membranefiltration"
"44","21pabch","batchf_184895","2008-07-26","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",32,"epa1603","membranefiltration","membranefiltration"
"45","21pabch","batchf_193173","2008-06-28","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",28,"epa1603","membranefiltration","membranefiltration"
"46","21pabch","batchf_193203","2008-06-28","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",20,"epa1603","membranefiltration","membranefiltration"
"47","21pabch","batchf_184868","2008-06-21","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",92.66666667,"epa1603","membranefiltration","membranefiltration"
"48","21pabch","batchf_188117","2008-07-24","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",300,"epa1603","membranefiltration","membranefiltration"
"49","21pabch","batchf_193206","2008-07-06","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",32,"epa1603","membranefiltration","membranefiltration"
"50","21pabch","batchf_193211","2008-06-21","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",76,"epa1603","membranefiltration","membranefiltration"
"51","21pabch","batchf_188096","2008-08-02","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",24,"epa1603","membranefiltration","membranefiltration"
"52","21pabch","batchf_193201","2008-07-21","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",16,"epa1603","membranefiltration","membranefiltration"
"53","21pabch","batchf_188094","2008-08-31","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",20,"epa1603","membranefiltration","membranefiltration"
"54","21pabch","batchf_193221","2008-08-09","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",228,"epa1603","membranefiltration","membranefiltration"
"55","21pabch","batchf_193205","2008-06-29","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",32,"epa1603","membranefiltration","membranefiltration"
"56","21pabch","batchf_184891","2008-07-25","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",8,"epa1603","membranefiltration","membranefiltration"
"57","21pabch","batchf_184888","2008-07-06","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",8,"epa1603","membranefiltration","membranefiltration"
"58","21pabch","batchf_193192","2008-07-19","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",468,"epa1603","membranefiltration","membranefiltration"
"59","21pabch","batchf_184905","2008-05-25","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",106,"epa1603","membranefiltration","membranefiltration"
"60","21pabch","batchf_193164","2008-06-14","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",10,"epa1603","membranefiltration","membranefiltration"
"61","21pabch","batchf_190914","2008-07-13","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",278,"epa1603","membranefiltration","membranefiltration"
"62","21pabch","batchf_188089","2008-08-30","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",4,"epa1603","membranefiltration","membranefiltration"
"63","21pabch","batchf_184871","2008-07-06","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",113.3333333,"epa1603","membranefiltration","membranefiltration"
"64","21pabch","batchf_193172","2008-08-02","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",24,"epa1603","membranefiltration","membranefiltration"
"65","21pabch","batchf_184849","2008-07-05","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",6.333333333,"epa1603","membranefiltration","membranefiltration"
"66","21pabch","batchf_184877","2008-07-13","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",235.3333333,"epa1603","membranefiltration","membranefiltration"
"67","21pabch","batchf_193191","2008-06-15","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",452,"epa1603","membranefiltration","membranefiltration"
"68","21pabch","batchf_188110","2008-07-20","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",156,"epa1603","membranefiltration","membranefiltration"
"69","21pabch","batchf_193180","2008-07-22","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",72,"epa1603","membranefiltration","membranefiltration"
"70","21pabch","batchf_193220","2008-08-02","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",200,"epa1603","membranefiltration","membranefiltration"
"71","21pabch","batchf_190887","2008-07-21","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",12.66666667,"epa1603","membranefiltration","membranefiltration"
"72","21pabch","batchf_190898","2008-07-27","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",52,"epa1603","membranefiltration","membranefiltration"
"73","21pabch","batchf_184902","2008-08-16","pa","Middle Atlantic","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Mid-Atlantic","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample",92,"epa1603","membranefiltration","membranefiltration"
