"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc"
"40","21kywqx","batch1_und100_59028","2012-05-28","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",68.5,"idexxquantitray","mpn","mpn"
"41","21kywqx","batch1_und100_59010","2012-05-21","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",88,"idexxquantitray","mpn","mpn"
"42","21kywqx","batch1_und100_59032","2012-05-21","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",173,"idexxquantitray","mpn","mpn"
"43","21kywqx","batch1_und100_59012","2012-05-07","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",2909,"idexxquantitray","mpn","mpn"
"44","21kywqx","batch1_und100_59017","2012-06-05","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",166,"idexxquantitray","mpn","mpn"
"45","21kywqx","batch1_und100_59031","2012-06-03","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",102,"idexxquantitray","mpn","mpn"
"46","21kywqx","batch1_und100_59033","2012-05-07","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",17329,"idexxquantitray","mpn","mpn"
"47","21kywqx","batch1_und100_59023","2012-07-30","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",327,"idexxquantitray","mpn","mpn"
"48","21kywqx","batch1_und100_59011","2012-06-03","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",172,"idexxquantitray","mpn","mpn"
"49","21kywqx","batch1_und100_59020","2012-05-16","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",448,"idexxquantitray","mpn","mpn"
"50","21kywqx","batch1_und100_59009","2012-05-16","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",134,"idexxquantitray","mpn","mpn"
"51","21kywqx","batch1_und100_59013","2012-05-16","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",63,"idexxquantitray","mpn","mpn"
"52","21kywqx","batch1_und100_59014","2012-05-07","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",3255,"idexxquantitray","mpn","mpn"
"53","21kywqx","batch2_333976","2012-05-21","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",64,"idexxquantitray","mpn","mpn"
"54","21kywqx","batch2_333972","2012-05-16","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",273.5,"idexxquantitray","mpn","mpn"
"55","21kywqx","batch2_333975","2012-06-05","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",866,"idexxquantitray","mpn","mpn"
"56","21kywqx","batch2_333980","2012-05-07","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",12033,"idexxquantitray","mpn","mpn"
"57","21kywqx","batch2_333977","2012-06-03","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",101,"idexxquantitray","mpn","mpn"
"58","21kywqx","batchb_4080","2012-06-05","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",166,"idexxquantitray","mpn","mpn"
"59","21kywqx","batchb_4081","2012-05-16","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",520,"idexxquantitray","mpn","mpn"
"60","21kywqx","batch2_333973","2012-05-16","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",285,"idexxquantitray","mpn","mpn"
"61","21kywqx","batch2_333978","2012-05-21","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",205,"idexxquantitray","mpn","mpn"
"62","21kywqx","batch2_333979","2012-06-03","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",2419,"idexxquantitray","mpn","mpn"
"63","21kywqx","batch2_333981","2012-05-07","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",14136,"idexxquantitray","mpn","mpn"
"64","21kywqx","batch2_333974","2012-06-05","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river",308,"idexxquantitray","mpn","mpn"
"65","21kywqx","batch1_und100_52513","2012-07-09","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",178.9,"idexxquantitray","mpn","mpn"
"66","21kywqx","batch1_und100_52514","2012-06-24","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",187,"idexxquantitray","mpn","mpn"
"67","21kywqx","batch1_und100_52515","2012-07-08","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",218.7,"idexxquantitray","mpn","mpn"
"68","21kywqx","batch1_und100_52512","2012-07-10","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",178.5,"idexxquantitray","mpn","mpn"
"69","21kywqx","batch1_und100_52516","2012-07-04","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",272.3,"idexxquantitray","mpn","mpn"
"70","21kywqx","batch1_und100_52505","2013-07-28","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",91.4,"idexxquantitray","mpn","mpn"
"71","21kywqx","batch1_und100_52519","2013-07-07","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",1203.3,"idexxquantitray","mpn","mpn"
"72","21kywqx","batch1_und100_52506","2013-07-23","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",91.5,"idexxquantitray","mpn","mpn"
"73","21kywqx","batch1_und100_52520","2013-07-01","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",2419.6,"idexxquantitray","mpn","mpn"
"74","21kywqx","batch1_und100_52518","2013-07-17","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",409,"idexxquantitray","mpn","mpn"
"75","21kywqx","batch1_und100_52490","2015-08-12","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Teays - Old Ohio","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",181,"idexxquantitray","mpn","mpn"
