"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc","fc","fc_methodf","fc_methodm","fc_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"27","akdecwq","batch2_lt100_11743","2010-09-25","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",20,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"28","akdecwq","batch2_lt100_11746","2010-07-09","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",60,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"29","akdecwq","batch2_lt100_11759","2010-06-12","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",300,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"30","akdecwq","batch2_lt100_11752","2010-08-28","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",120,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"31","akdecwq","batch2_lt100_11750","2010-10-23","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",100,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"32","akdecwq","batch2_lt100_18869","2010-10-23","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",0,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"33","akdecwq","batch2_lt100_18866","2010-01-23","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",0,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"34","akdecwq","batch2_lt100_18897","2010-09-25","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",60,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"35","akdecwq","batch2_lt100_18886","2010-03-27","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",40,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"36","akdecwq","batch2_lt100_18868","2010-07-24","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",0,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"37","akdecwq","batch2_lt100_18865","2010-02-27","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",0,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"38","akdecwq","batch2_lt100_18862","2010-08-14","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",0,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"39","akdecwq","batch2_lt100_18864","2010-08-28","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",0,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"40","akdecwq","batch2_lt100_18863","2010-11-27","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",0,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"41","akdecwq","batch2_lt100_18901","2010-04-24","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",100,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"42","akdecwq","batch2_lt100_18896","2010-06-26","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",60,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"43","akdecwq","batch2_lt100_18861","2010-05-08","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",0,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"44","akdecwq","batch2_lt100_18867","2010-06-12","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",0,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"45","akdecwq","batch2_lt100_19046","2010-08-14","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",20,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"46","akdecwq","batch2_lt100_19048","2010-06-26","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",560,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"47","akdecwq","batch2_lt100_19047","2010-04-25","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",50,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"48","akdecwq","batch2_lt100_19045","2010-05-09","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",0,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"49","akdecwq","batch2_lt100_19014","2010-07-10","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",120,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"50","akdecwq","batch2_lt100_19003","2010-11-27","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",20,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"51","akdecwq","batch2_lt100_19000","2010-06-12","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",0,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"52","akdecwq","batch2_lt100_19019","2010-05-22","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",320,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"53","akdecwq","batch2_lt100_19010","2010-10-23","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",40,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"54","akdecwq","batch2_lt100_19009","2010-09-25","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",40,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"55","akdecwq","batch2_lt100_19011","2010-08-24","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",40,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"56","akdecwq","batch2_lt100_19017","2010-06-26","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",220,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"57","akdecwq","batch2_lt100_19018","2010-08-28","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",280,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"58","akdecwq","batch2_lt100_19016","2010-07-24","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",220,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"59","akdecwq","batch2_lt100_19004","2010-12-14","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",20,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"60","akdecwq","batch2_lt100_18952","2010-06-12","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",0,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"61","akdecwq","batch2_lt100_18951","2010-05-28","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",0,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"62","akdecwq","batch2_lt100_18966","2010-08-16","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",100,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
"63","akdecwq","batch2_lt100_18953","2010-10-22","ak","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Alaska & Canada Pacific Coastal","Gulf Of Alaska Mountains And Fjordlands","temperate coastal rivers","Temperate Conifer Forests","Alaska Region","Northwest Region","Pacific Northwest","freshwater","stream","stream","surfacewater","stream/river",0,"coliscanEasygel","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA
