"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc"
"21","mec","batch1_und100_37424","2011-05-10","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Ozarks","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",109,"idexxquantitray","mpn","mpn"
"22","mec","batch1_und100_37430","2011-09-19","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Ozarks","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",583,"idexxquantitray","mpn","mpn"
"23","mec","batch1_und100_37420","2011-08-08","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Ozarks","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",84,"idexxquantitray","mpn","mpn"
"24","mec","batch1_und100_37418","2011-07-18","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Ozarks","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",63,"idexxquantitray","mpn","mpn"
"25","mec","batch1_und100_37346","2011-09-19","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Ozarks","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",408,"idexxquantitray","mpn","mpn"
"26","mec","batch1_und100_37345","2011-10-18","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Ozarks","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",299,"idexxquantitray","mpn","mpn"
"27","mec","batch1_und100_37338","2011-07-18","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Ozarks","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",86,"idexxquantitray","mpn","mpn"
"28","mec","batch1_und100_37339","2011-08-22","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Ozarks","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",110,"idexxquantitray","mpn","mpn"
"29","mec","batch1_und100_37333","2011-05-10","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Ozarks","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",52,"idexxquantitray","mpn","mpn"
"30","mec","batch1_und100_37344","2011-10-03","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Ozarks","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",231,"idexxquantitray","mpn","mpn"
"31","mec","batch1_und100_37336","2011-08-08","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Ozarks","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",75,"idexxquantitray","mpn","mpn"
"32","mec","batch1_und100_37334","2011-09-05","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Ozarks","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",63,"idexxquantitray","mpn","mpn"
"33","mec","batch1_und100_37343","2011-07-25","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Ozarks","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",216,"idexxquantitray","mpn","mpn"
"34","mec","batch1_und100_37337","2011-04-04","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Ozarks","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",84,"idexxquantitray","mpn","mpn"
"35","mec","batch1_und100_37408","2010-09-06","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Interior Low Plateau","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",108,"idexxquantitray","mpn","mpn"
"36","mec","batch1_und100_37412","2010-08-23","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Interior Low Plateau","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",173,"idexxquantitray","mpn","mpn"
"37","mec","batch1_und100_37415","2010-09-20","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Interior Low Plateau","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",1017,"idexxquantitray","mpn","mpn"
"38","mec","batch1_und100_37407","2010-10-04","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Interior Low Plateau","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",97,"idexxquantitray","mpn","mpn"
"39","mec","batch1_und100_37403","2010-08-15","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Interior Low Plateau","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",52,"idexxquantitray","mpn","mpn"
"40","mec","batch1_und100_37404","2010-08-09","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Interior Low Plateau","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",63,"idexxquantitray","mpn","mpn"
"41","mec","batch1_und100_37416","2010-10-25","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Interior Low Plateau","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",1439,"idexxquantitray","mpn","mpn"
"42","mec","batch1_und100_37413","2011-07-25","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Interior Low Plateau","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",175,"idexxquantitray","mpn","mpn"
"43","mec","batch1_und100_37400","2011-08-22","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Interior Low Plateau","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",20,"idexxquantitray","mpn","mpn"
"44","mec","batch1_und100_37414","2011-10-18","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Interior Low Plateau","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",563,"idexxquantitray","mpn","mpn"
"45","mec","batch1_und100_37411","2011-09-19","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Interior Low Plateau","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",169,"idexxquantitray","mpn","mpn"
"46","mec","batch1_und100_37406","2011-05-10","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Interior Low Plateau","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",86,"idexxquantitray","mpn","mpn"
"47","mec","batch1_und100_37402","2011-08-08","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Interior Low Plateau","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",41,"idexxquantitray","mpn","mpn"
"48","mec","batch1_und100_37409","2011-09-05","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Interior Low Plateau","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",142,"idexxquantitray","mpn","mpn"
"49","mec","batch1_und100_37405","2011-04-04","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Interior Low Plateau","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",86,"idexxquantitray","mpn","mpn"
"50","mec","batch1_und100_37401","2011-10-03","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Interior Low Plateau","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",31,"idexxquantitray","mpn","mpn"
"51","mec","batch1_und100_37410","2011-07-18","il","East North Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Upper Mississippi","Interior Low Plateau","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Upper Mississippi-Kaskaskia-Meramec","Heartland","Midwest","freshwater","river","river","surfacewater","stream/river",144,"idexxquantitray","mpn","mpn"
"52","mec","batch2_322347","2011-07-31","mo","West North Central","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Missouri Region","Gasconade-Osage","Heartland","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"53","mec","batch2_322346","2011-06-27","mo","West North Central","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Missouri Region","Gasconade-Osage","Heartland","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"54","mec","batch2_322344","2011-09-05","mo","West North Central","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Missouri Region","Gasconade-Osage","Heartland","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"55","mec","batch2_322340","2011-09-11","mo","West North Central","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Missouri Region","Gasconade-Osage","Heartland","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"56","mec","batch2_322348","2011-08-28","mo","West North Central","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Missouri Region","Gasconade-Osage","Heartland","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"57","mec","batch2_322341","2011-09-25","mo","West North Central","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Missouri Region","Gasconade-Osage","Heartland","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"58","mec","batch2_322338","2011-07-17","mo","West North Central","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Missouri Region","Gasconade-Osage","Heartland","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",0,"idexxquantitray","mpn","mpn"
"59","mec","batch2_322343","2011-08-14","mo","West North Central","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Missouri Region","Gasconade-Osage","Heartland","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"60","mec","batch2_322351","2011-07-04","mo","West North Central","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Missouri Region","Gasconade-Osage","Heartland","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",1.55,"idexxquantitray","mpn","mpn"
"61","mec","batch2_322345","2011-08-21","mo","West North Central","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Missouri Region","Gasconade-Osage","Heartland","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"62","mec","batch2_322339","2011-10-02","mo","West North Central","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Missouri Region","Gasconade-Osage","Heartland","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",0,"idexxquantitray","mpn","mpn"
"63","mec","batch2_322355","2011-06-05","mo","West North Central","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Missouri Region","Gasconade-Osage","Heartland","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",4.1,"idexxquantitray","mpn","mpn"
"64","mec","batch2_322350","2011-06-19","mo","West North Central","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Missouri Region","Gasconade-Osage","Heartland","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",1.5,"idexxquantitray","mpn","mpn"
"65","mec","batch2_322353","2011-07-24","mo","West North Central","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Missouri Region","Gasconade-Osage","Heartland","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",2,"idexxquantitray","mpn","mpn"
"66","mec","batch2_322342","2011-07-10","mo","West North Central","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Missouri Region","Gasconade-Osage","Heartland","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"67","mec","batch2_322349","2011-08-08","mo","West North Central","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Missouri Region","Gasconade-Osage","Heartland","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"68","mec","batch2_322357","2011-05-22","mo","West North Central","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Central Prairie","Ozarks","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Missouri Region","Gasconade-Osage","Heartland","Eastern Great Plains","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",12.75,"idexxquantitray","mpn","mpn"
